sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
1177,Muscle pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,442752,Muscle pain,Condition,MAPS_TO,,<auto>,1751446511359,
202,Rarely,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876672,Rarely,Meas Value,MAPS_TO,,<auto>,1751446455242,
1208,Vaccine manufacturer,0,,0.84,UNCHECKED,UNREVIEWED,,0,45881299,To manufacturer,Meas Value,MAPS_TO,,<auto>,1751446481698,
1306,Dopamine,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881222,Dopamine,Meas Value,MAPS_TO,,<auto>,1751446491701,
85,Amorphous phosphate crystals,0,,0.80,UNCHECKED,UNREVIEWED,,0,3029030,Phosphate crystals amorphous [Presence] in Urine by Computer assisted method,Measurement,MAPS_TO,,<auto>,1751446472205,
1271,Cefadroxil,0,,1.00,UNCHECKED,UNREVIEWED,,0,1769535,cefadroxil,Drug,MAPS_TO,,<auto>,1751446429771,
1139,Cardiac exam findings,0,,0.68,UNCHECKED,UNREVIEWED,,0,36305536,Placenta examination findings Document,Measurement,MAPS_TO,,<auto>,1751446513508,
996,Family planning status,0,,0.85,UNCHECKED,UNREVIEWED,,0,44804204,Family planning,Observation,MAPS_TO,,<auto>,1751446447517,
1457,Miconozole,0,,0.72,UNCHECKED,UNREVIEWED,,0,19061392,fenozolone,Drug,MAPS_TO,,<auto>,1751446511759,
185,"Culture and sensitivity, blood",38,,0.72,UNCHECKED,UNREVIEWED,,0,4098501,Culture and susceptibility,Measurement,MAPS_TO,,<auto>,1751446491306,
1496,Apetamine,0,,0.55,UNCHECKED,UNREVIEWED,,0,36309197,Ketamine,Meas Value,MAPS_TO,,<auto>,1751446472534,
277,Equitel Pay,0,,0.53,UNCHECKED,UNREVIEWED,,0,42023911,El Payo,Geography,MAPS_TO,,<auto>,1751446430119,
1617,Lopinavir & Ritonavir (LPV/r),0,,0.31,UNCHECKED,UNREVIEWED,,0,1738170,lopinavir,Drug,MAPS_TO,,<auto>,1751446482294,
584,Allergy to Cats,0,,0.69,UNCHECKED,UNREVIEWED,,0,1091319,Allergy Category,Observation,MAPS_TO,,<auto>,1751446455841,
1209,Immunization sequence number,0,,0.62,UNCHECKED,UNREVIEWED,,0,706380,Immunization,Meas Value,MAPS_TO,,<auto>,1751446464549,
1605,Quinine sulfate,0,,0.74,UNCHECKED,UNREVIEWED,,0,40230127,quinidine sulfate 10 MG,Drug,MAPS_TO,,<auto>,1751446514008,
661,Drug level too high to continue treatment,0,,0.55,UNCHECKED,UNREVIEWED,,0,4143579,Recommendation to continue with drug treatment,Procedure,MAPS_TO,,<auto>,1751446444592,
446,Syringe,0,,1.00,UNCHECKED,UNREVIEWED,,0,36309581,Syringe,Meas Value,MAPS_TO,,<auto>,1751446514287,
1049,Pit latrine with slab,0,,0.39,UNCHECKED,UNREVIEWED,,0,42050574,Seaton with Slingley,Geography,MAPS_TO,,<auto>,1751446512391,
458,Milliequivalent,0,,1.00,UNCHECKED,UNREVIEWED,,0,9551,milliequivalent,Unit,MAPS_TO,,<auto>,1751446482779,
323,Vaccination service,0,,0.73,UNCHECKED,UNREVIEWED,,0,4144375,Active immunization,Procedure,MAPS_TO,,<auto>,1751446492659,
1378,Paracetamol Paediatric,0,,0.65,UNCHECKED,UNREVIEWED,,0,44804334,Paediatrics,Observation,MAPS_TO,,<auto>,1751446448296,
1762,Anesthesia Type,0,,0.86,UNCHECKED,UNREVIEWED,,0,21495005,Paresthesia [Type],Observation,MAPS_TO,,<auto>,1751446456287,
1618,Nevirapine (NVP),0,,0.46,UNCHECKED,UNREVIEWED,,0,1769389,nevirapine,Drug,MAPS_TO,,<auto>,1751446464967,
21,Low,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881666,Low,Meas Value,MAPS_TO,,<auto>,1751446456425,
18,Amlodipine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1332418,amlodipine,Drug,MAPS_TO,,<auto>,1751446444905,
156,Stool culture (bacterial),37,,0.70,UNCHECKED,UNREVIEWED,,0,4015312,Stool culture for bacteria,Measurement,MAPS_TO,,<auto>,1751446492267,
744,Dizziness,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881349,Dizziness,Meas Value,MAPS_TO,,<auto>,1751446514643,
1559,Protamine,0,,1.00,UNCHECKED,UNREVIEWED,,0,19054245,protamines,Drug,MAPS_TO,,<auto>,1751446492996,
763,Finger Clubbing,0,,1.00,UNCHECKED,UNREVIEWED,,0,134746,Finger clubbing,Condition,MAPS_TO,,<auto>,1751446483167,
459,Lozenge,0,,0.80,UNCHECKED,UNREVIEWED,,0,40098363,pectin Oral Lozenge,Drug,MAPS_TO,,<auto>,1751446465267,
126,Very low density lipoprotein measurement (mmol/L),25,,0.69,UNCHECKED,UNREVIEWED,,0,4331302,Low density lipoprotein measurement,Measurement,MAPS_TO,,<auto>,1751446499090,
1524,Paracetamol & Chlorzoxasone,0,,0.54,UNCHECKED,UNREVIEWED,,0,795113,chlorzoxazone,Drug,MAPS_TO,,<auto>,1751446430958,
532,Eggs,0,,0.93,UNCHECKED,UNREVIEWED,,0,42046002,Leggs,Geography,MAPS_TO,,<auto>,1751446451534,
1493,Heatwrap,0,,0.49,UNCHECKED,UNREVIEWED,,0,1242837,Heatwave,Observation,MAPS_TO,,<auto>,1751446456606,
119,Comprehensive metabolic panel,0,,1.00,UNCHECKED,UNREVIEWED,,0,3661905,Comprehensive metabolic panel,Measurement,MAPS_TO,,<auto>,1751446473599,
340,African Trypanosomiasis,0,,1.00,UNCHECKED,UNREVIEWED,,0,438344,African trypanosomiasis,Condition,MAPS_TO,,<auto>,1751446513052,
764,Flank Pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,4090433,Flank pain,Condition,MAPS_TO,,<auto>,1751446465566,
1053,Tinnitus,0,,1.00,UNCHECKED,UNREVIEWED,,0,377575,Tinnitus,Observation,MAPS_TO,,<auto>,1751446451770,
383,Shigellosis,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881835,Shigellosis,Meas Value,MAPS_TO,,<auto>,1751446456931,
601,Every seventy-two hours,0,,0.73,UNCHECKED,UNREVIEWED,,0,4262460,Every seventy two hours,Meas Value,MAPS_TO,,<auto>,1751446493531,
651,Patient currently unavailable,0,,0.77,UNCHECKED,UNREVIEWED,,0,44810567,Community service currently unavailable,Observation,MAPS_TO,,<auto>,1751446449177,
823,Menstruating,0,,0.92,UNCHECKED,UNREVIEWED,,0,4088436,Menstruation,Observation,MAPS_TO,,<auto>,1751446431508,
42,C-reactive protein,37,,0.95,UNCHECKED,UNREVIEWED,,0,4052151,C-reactive protein reaction,Observation,MAPS_TO,,<auto>,1751446492940,
963,Text of encounter note,956,,0.61,UNCHECKED,UNREVIEWED,,0,42870538,Summarization of encounter note Narrative,Observation,MAPS_TO,,<auto>,1751446504203,
176,Prothrombin time,23,,1.00,UNCHECKED,UNREVIEWED,,0,4245261,Prothrombin time,Measurement,MAPS_TO,,<auto>,1751446499647,
1623,BCG vaccine,0,,0.80,UNCHECKED,UNREVIEWED,,0,4248838,BCG vaccination declined,Observation,MAPS_TO,,<auto>,1751446452156,
541,Myalgia,0,,1.00,UNCHECKED,UNREVIEWED,,0,442752,Muscle pain,Condition,MAPS_TO,,<auto>,1751446431701,
993,Date of event,0,,1.00,UNCHECKED,UNREVIEWED,,0,4208903,Date of event,Observation,MAPS_TO,,<auto>,1751446513692,
1072,Wheeze - rhonchi,0,,1.00,UNCHECKED,UNREVIEWED,,0,4084392,Wheeze - rhonchi,Condition,MAPS_TO,,<auto>,1751446449477,
464,Fluid ounce,0,,0.64,UNCHECKED,UNREVIEWED,,0,9304,fluid ounce (US),Unit,MAPS_TO,,<auto>,1751446452485,
15,Ceftriaxone,0,,1.00,UNCHECKED,UNREVIEWED,,0,1777806,ceftriaxone,Drug,MAPS_TO,,<auto>,1751446432124,
386,Gestational diabetes,0,,1.00,UNCHECKED,UNREVIEWED,,0,45883359,Gestational Diabetes,Meas Value,MAPS_TO,,<auto>,1751446474658,
1285,Clobetasol Propionate,0,,0.75,UNCHECKED,UNREVIEWED,,0,40164513,clobetasol propionate 0.5 MG/ML,Drug,MAPS_TO,,<auto>,1751446466385,
226,Serum glucose (mmol),20,,0.56,UNCHECKED,UNREVIEWED,,0,4331286,"Glucose measurement, serum",Measurement,MAPS_TO,,<auto>,1751446500305,
1694,Systolic blood pressure,478,,1.00,UNCHECKED,UNREVIEWED,,0,4152194,Systolic blood pressure,Measurement,MAPS_TO,,<auto>,1751446504939,
507,Reference application common food allergens,0,,0.43,UNCHECKED,UNREVIEWED,,0,601581,Assistance with application for food pantry program,Observation,MAPS_TO,,<auto>,1751446446491,
771,Heart failure,0,,1.00,UNCHECKED,UNREVIEWED,,0,1177390,Heart failure,Meas Value,MAPS_TO,,<auto>,1751446452942,
504,Itching,0,,1.00,UNCHECKED,UNREVIEWED,,0,45877479,Itching,Meas Value,MAPS_TO,,<auto>,1751446446707,
27,"Cryptococcal antigen, serum, coded",0,,0.72,UNCHECKED,UNREVIEWED,,0,4012262,Cryptococcus antigen,Observation,MAPS_TO,,<auto>,1751446458098,
1773,Shortness of breath,0,,1.00,UNCHECKED,UNREVIEWED,,0,45882679,Shortness of breath,Meas Value,MAPS_TO,,<auto>,1751446450258,
1290,Clove Oil,0,,1.00,UNCHECKED,UNREVIEWED,,0,19023184,clove oil,Drug,MAPS_TO,,<auto>,1751446453216,
1113,rectal discharge,0,,1.00,UNCHECKED,UNREVIEWED,,0,4133494,Rectal discharge,Condition,MAPS_TO,,<auto>,1751446475311,
172,Body fluid culture and sensitivity,37,,0.71,UNCHECKED,UNREVIEWED,,0,4098501,Culture and susceptibility,Measurement,MAPS_TO,,<auto>,1751446494188,
1205,"Polio vaccination, inactivated",0,,0.60,UNCHECKED,UNREVIEWED,,0,36714310,Poliomyelitis vaccination contraindicated,Observation,MAPS_TO,,<auto>,1751446494837,
487,Allergens Options,0,,0.66,UNCHECKED,UNREVIEWED,,0,3018414,Allergens identified in Serum,Measurement,MAPS_TO,,<auto>,1751446432873,
112,Blood typing,0,,0.67,UNCHECKED,UNREVIEWED,,0,4258677,Blood group typing,Measurement,MAPS_TO,,<auto>,1751446447096,
1109,Pain in Joints,0,,0.74,UNCHECKED,UNREVIEWED,,0,4136271,In joint,Observation,MAPS_TO,,<auto>,1751446458479,
1377,Paracetamol & Codeine Phosphate,0,,0.45,UNCHECKED,UNREVIEWED,,0,40221904,acetaminophen 300 MG / codeine phosphate 30 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1751446514752,
300,Clinical consultation,0,,0.77,UNCHECKED,UNREVIEWED,,0,45878568,Consultation,Meas Value,MAPS_TO,,<auto>,1751446467211,
1165,Back pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,1620789,Back pain,Meas Value,MAPS_TO,,<auto>,1751446447397,
1695,Diastolic blood pressure,478,,1.00,UNCHECKED,UNREVIEWED,,0,4154790,Diastolic blood pressure,Measurement,MAPS_TO,,<auto>,1751446505778,
1416,Trihexyphenidyl,0,,1.00,UNCHECKED,UNREVIEWED,,0,705178,trihexyphenidyl,Drug,MAPS_TO,,<auto>,1751446475657,
1413,Tramadol,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308169,Tramadol,Meas Value,MAPS_TO,,<auto>,1751446458779,
215,Serum chloride,37,,0.83,UNCHECKED,UNREVIEWED,,0,4153270,Serum chloride measurement,Measurement,MAPS_TO,,<auto>,1751446494813,
696,number,0,,0.91,UNCHECKED,UNREVIEWED,,0,36307919,Numbers,Meas Value,MAPS_TO,,<auto>,1751446458986,
649,Emergency,0,,1.00,UNCHECKED,UNREVIEWED,,0,4093606,Emergency,Meas Value,MAPS_TO,,<auto>,1751446515003,
175,International normalized ratio,20,,1.00,UNCHECKED,UNREVIEWED,,0,45757550,International normalized ratio,Observation,MAPS_TO,,<auto>,1751446501579,
305,"Ear, nose and throat service",0,,1.00,UNCHECKED,UNREVIEWED,,0,4149155,"Ear, nose and throat service",Observation,MAPS_TO,,<auto>,1751446454262,
239,Hematocrit,37,,1.00,UNCHECKED,UNREVIEWED,,0,4151358,Hematocrit determination,Measurement,MAPS_TO,,<auto>,1751446495191,
1448,Docusate Sodium,0,,0.80,UNCHECKED,UNREVIEWED,,0,42706627,docusate sodium 10 MG,Drug,MAPS_TO,,<auto>,1751446447818,
1696,Temperature (c),478,,0.64,UNCHECKED,UNREVIEWED,,0,45771331,Temperature,Observation,MAPS_TO,,<auto>,1751446506435,
498,Gastrointestinal Food Allergy,0,,0.79,UNCHECKED,UNREVIEWED,,0,4219556,Gastrointestinal disorder due to food allergy,Condition,MAPS_TO,,<auto>,1751446433917,
1538,Multivitamin & Lysine,0,,0.40,UNCHECKED,UNREVIEWED,,0,763334,Multivitamin multimineral supplement,Device,MAPS_TO,,<auto>,1751446467920,
1543,Heparin,0,,1.00,UNCHECKED,UNREVIEWED,,0,36309654,Heparin,Meas Value,MAPS_TO,,<auto>,1751446454586,
1697,Height (cm),478,,0.49,UNCHECKED,UNREVIEWED,,0,4158345,Has not grown in height,Observation,MAPS_TO,,<auto>,1751446506744,
632,Cause of death,0,,1.00,UNCHECKED,UNREVIEWED,,0,45880469,Cause of Death,Meas Value,MAPS_TO,,<auto>,1751446459575,
1070,Sore throat,0,,1.00,UNCHECKED,UNREVIEWED,,0,36662571,Sore throat,Meas Value,MAPS_TO,,<auto>,1751446515380,
699,Free text comment,0,,0.45,UNCHECKED,UNREVIEWED,,0,41938843,Commentry,Geography,MAPS_TO,,<auto>,1751446476468,
113,Haemoglobin,36,,0.89,UNCHECKED,UNREVIEWED,,0,4195697,Hemoglobin cast,Observation,MAPS_TO,,<auto>,1751446495469,
1698,Weight (kg),478,,0.48,UNCHECKED,UNREVIEWED,,0,37111521,Weight,Observation,MAPS_TO,,<auto>,1751446506952,
1633,Diphtheria Tetanus Pertusis Vaccine (DTP),0,,0.52,UNCHECKED,UNREVIEWED,,0,45766222,"Requires diphtheria, tetanus and pertussis vaccination",Observation,MAPS_TO,,<auto>,1751446451709,
1699,Pulse,478,,1.00,UNCHECKED,UNREVIEWED,,0,4224504,Pulse,Measurement,MAPS_TO,,<auto>,1751446507114,
109,Widal test,0,,1.00,UNCHECKED,UNREVIEWED,,0,4013262,Widal test,Measurement,MAPS_TO,,<auto>,1751446434306,
1025,Final diagnosis,0,,0.87,UNCHECKED,UNREVIEWED,,0,4234469,Diagnosis,Observation,MAPS_TO,,<auto>,1751446448352,
899,Date of last normal menstrual period,0,,0.84,UNCHECKED,UNREVIEWED,,0,4072438,Date of last menstrual period,Measurement,MAPS_TO,,<auto>,1751446496355,
1772,Congestion,0,,1.00,UNCHECKED,UNREVIEWED,,0,4312098,Congestion,Observation,MAPS_TO,,<auto>,1751446515730,
99,Red blood cells,36,,1.00,UNCHECKED,UNREVIEWED,,0,4054726,"Red blood cells, blood product",Device,MAPS_TO,,<auto>,1751446495955,
1668,Protamine sulfate,0,,0.91,UNCHECKED,UNREVIEWED,,0,4215958,"Fibrin split products, protamine sulfate assay",Measurement,MAPS_TO,,<auto>,1751446460233,
166,Prostate specific antigen test,19,,0.81,UNCHECKED,UNREVIEWED,,0,4013978,Prostate specific antigen within reference range,Measurement,MAPS_TO,,<auto>,1751446502847,
475,Milligram,0,,1.00,UNCHECKED,UNREVIEWED,,0,8576,milligram,Unit,MAPS_TO,,<auto>,1751446451991,
653,Medications unavailable,0,,0.78,UNCHECKED,UNREVIEWED,,0,45884388,Unavailable,Meas Value,MAPS_TO,,<auto>,1751446477443,
790,Prenatal care referral,0,,0.69,UNCHECKED,UNREVIEWED,,0,4173786,Antenatal care,Observation,MAPS_TO,,<auto>,1751446455516,
1701,Respiratory rate,478,,1.00,UNCHECKED,UNREVIEWED,,0,4313591,Respiratory rate,Measurement,MAPS_TO,,<auto>,1751446507650,
433,In both eyes,0,,0.92,UNCHECKED,UNREVIEWED,,0,45878882,Both eyes,Meas Value,MAPS_TO,,<auto>,1751446460820,
1154,Post-nasal discharge,0,,0.68,UNCHECKED,UNREVIEWED,,0,4276172,Nasal discharge,Condition,MAPS_TO,,<auto>,1751446434926,
1671,Tamoxifen,0,,1.00,UNCHECKED,UNREVIEWED,,0,45883505,Tamoxifen,Meas Value,MAPS_TO,,<auto>,1751446477817,
100,White blood cells,36,,1.00,UNCHECKED,UNREVIEWED,,0,4198678,Leukocyte,Spec Anatomic Site,MAPS_TO,,<auto>,1751446496504,
28,GeneXpert MTB/Rif Lab set,15,,0.30,UNCHECKED,UNREVIEWED,,0,45878566,Inexperience,Meas Value,MAPS_TO,,<auto>,1751446508911,
171,Culture panel,18,,0.73,UNCHECKED,UNREVIEWED,,0,45882878,Culture,Meas Value,MAPS_TO,,<auto>,1751446503386,
884,Pain in Scrotum,0,,1.00,UNCHECKED,UNREVIEWED,,0,4071874,Pain in scrotum,Condition,MAPS_TO,,<auto>,1751446461311,
1445,Albuterol,0,,1.00,UNCHECKED,UNREVIEWED,,0,1154343,albuterol,Drug,MAPS_TO,,<auto>,1751446435273,
727,Diagnostic testing and counseling for HIV,0,,0.57,UNCHECKED,UNREVIEWED,,0,4151027,Counseling about serious diagnosis,Procedure,MAPS_TO,,<auto>,1751446469243,
1634,Pneumococcal Vaccine (PCV13),0,,0.63,UNCHECKED,UNREVIEWED,,0,40758151,Pneumococcal vaccine,Observation,MAPS_TO,,<auto>,1751446452935,
436,In both ears,0,,0.92,UNCHECKED,UNREVIEWED,,0,4145441,Both ears,Spec Anatomic Site,MAPS_TO,,<auto>,1751446478201,
1335,Insulin,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884660,Insulin,Meas Value,MAPS_TO,,<auto>,1751446461543,
483,Suppository,0,,0.87,UNCHECKED,UNREVIEWED,,0,4222974,Ring suppository,Device,MAPS_TO,,<auto>,1751446453293,
842,Family planning services,0,,0.98,UNCHECKED,UNREVIEWED,,0,4149126,Family planning service,Observation,MAPS_TO,,<auto>,1751446456394,
218,Ancylostomiasis due to Ancylostoma Duodenale,0,,0.81,UNCHECKED,UNREVIEWED,,0,3663212,Duodenitis caused by Ancylostoma,Condition,MAPS_TO,,<auto>,1751446449794,
708,Admit to hospital,0,,0.81,UNCHECKED,UNREVIEWED,,0,21498764,Admit to this hospital,Meas Value,MAPS_TO,,<auto>,1751446469866,
887,Pain in Urethra,0,,1.00,UNCHECKED,UNREVIEWED,,0,4280509,Pain in urethra,Condition,MAPS_TO,,<auto>,1751446478858,
778,Joint pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,77074,Joint pain,Condition,MAPS_TO,,<auto>,1751446456750,
760,Chills,0,,1.00,UNCHECKED,UNREVIEWED,,0,36662573,Chills,Meas Value,MAPS_TO,,<auto>,1751446469988,
238,Red cell distribution width,36,,0.93,UNCHECKED,UNREVIEWED,,0,37397924,Red blood cell distribution width,Measurement,MAPS_TO,,<auto>,1751446497466,
41,C-reactive protein test,18,,0.91,UNCHECKED,UNREVIEWED,,0,4052151,C-reactive protein reaction,Observation,MAPS_TO,,<auto>,1751446504415,
1021,Private health care clinic/facility,0,,0.59,UNCHECKED,UNREVIEWED,,0,44804104,Private health care,Observation,MAPS_TO,,<auto>,1751446436614,
792,Inspiratory Stridor,0,,1.00,UNCHECKED,UNREVIEWED,,0,4242420,Inspiratory stridor,Condition,MAPS_TO,,<auto>,1751446454013,
994,Chest examination (text),0,,0.51,UNCHECKED,UNREVIEWED,,0,4188188,Examination of breast,Procedure,MAPS_TO,,<auto>,1751446462603,
947,Outcome of adverse event,0,,0.72,UNCHECKED,UNREVIEWED,,0,45884383,Adverse event,Meas Value,MAPS_TO,,<auto>,1751446450678,
1588,Alcohol,0,,1.00,UNCHECKED,UNREVIEWED,,0,36310580,Alcohol,Meas Value,MAPS_TO,,<auto>,1751446462851,
1703,Arterial blood oxygen saturation (pulse oximeter),478,,0.81,UNCHECKED,UNREVIEWED,,0,40762499,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,MAPS_TO,,<auto>,1751446509528,
258,Folate / iron,0,,0.41,UNCHECKED,UNREVIEWED,,0,40222607,folic acid 0.8 MG / iron carbonyl 82 MG Oral Tablet,Drug,MAPS_TO,,<auto>,1751446470932,
1301,Dicyclomine,0,,1.00,UNCHECKED,UNREVIEWED,,0,924724,dicyclomine,Drug,MAPS_TO,,<auto>,1751446454400,
630,Weekly,0,,1.00,UNCHECKED,UNREVIEWED,,0,45877713,Weekly,Meas Value,MAPS_TO,,<auto>,1751446462992,
1338,Isosorbide Mononitrate,0,,0.87,UNCHECKED,UNREVIEWED,,0,19110499,isosorbide mononitrate 5 MG,Drug,MAPS_TO,,<auto>,1751446479907,
715,Sulfadoxine and pyrimethamine,0,,0.81,UNCHECKED,UNREVIEWED,,0,765481,Adverse reaction to sulfadoxine and pyrimethamine,Observation,MAPS_TO,,<auto>,1751446457629,
235,Complete blood count,17,,1.00,UNCHECKED,UNREVIEWED,,0,4132152,Complete blood count,Measurement,MAPS_TO,,<auto>,1751446505125,
182,Urine routine and microscopy,36,,0.74,UNCHECKED,UNREVIEWED,,0,37393267,Urine microscopy,Measurement,MAPS_TO,,<auto>,1751446498490,
216,Serum potassium,126,,0.83,UNCHECKED,UNREVIEWED,,0,4154489,Serum potassium measurement,Measurement,MAPS_TO,,<auto>,1751446510136,
148,Leukocytes presence in urine sediment by light microscopy,15,,0.90,UNCHECKED,UNREVIEWED,,0,3022547,Leukocytes [Presence] in Urine sediment by Light microscopy,Measurement,MAPS_TO,,<auto>,1751446510921,
204,Uric Acid Crystalluria,0,,1.00,UNCHECKED,UNREVIEWED,,0,4012087,Uric acid crystalluria,Condition,MAPS_TO,,<auto>,1751446437543,
49,CD4 panel,16,,0.69,UNCHECKED,UNREVIEWED,,0,4210858,CD4 percent count,Measurement,MAPS_TO,,<auto>,1751446505550,
1368,Normal Saline (NS),0,,0.55,UNCHECKED,UNREVIEWED,,0,1990124,Normal saline,Meas Value,MAPS_TO,,<auto>,1751446451399,
1220,"Diphtheria toxoid / hepatitis B vaccines / pertussis, acellular / tetanus toxoid / haemophilus capsular oligosaccharide",0,,0.66,UNCHECKED,UNREVIEWED,,0,40034290,"diphtheria toxoid vaccine, inactivated / Haemophilus capsular oligosaccharide Injectable Solution",Drug,MAPS_TO,,<auto>,1751446499486,
785,Mental disorders,0,,0.92,UNCHECKED,UNREVIEWED,,0,432586,Mental disorder,Condition,MAPS_TO,,<auto>,1751446471797,
694,select,0,,0.77,UNCHECKED,UNREVIEWED,,0,4118672,Selectron,Device,MAPS_TO,,<auto>,1751446459228,
68,Serum glucose,80,,0.84,UNCHECKED,UNREVIEWED,,0,4331286,"Glucose measurement, serum",Measurement,MAPS_TO,,<auto>,1751446510627,
1783,Covid 19 Signs and Symptom Set,0,,0.59,UNCHECKED,UNREVIEWED,,0,4056770,Breast signs and symptoms,Condition,MAPS_TO,,<auto>,1751446458451,
999,Family history comment,0,,0.82,UNCHECKED,UNREVIEWED,,0,42530753,Family history,Meas Value,MAPS_TO,,<auto>,1751446463837,
937,Time frame,0,,1.00,UNCHECKED,UNREVIEWED,,0,4250771,Time frame,Observation,MAPS_TO,,<auto>,1751446437885,
317,General medicine service,0,,0.89,UNCHECKED,UNREVIEWED,,0,37151528,Oral medicine service,Observation,MAPS_TO,,<auto>,1751446455502,
1005,Patient wishes to get pregnant,0,,0.52,UNCHECKED,UNREVIEWED,,0,1176388,Were you trying to get pregnant,Observation,MAPS_TO,,<auto>,1751446480917,
170,Renal function panel,16,,0.83,UNCHECKED,UNREVIEWED,,0,40282772,Renal function,Measurement,MAPS_TO,,<auto>,1751446506613,
1365,Nifedipine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1318853,nifedipine,Drug,MAPS_TO,,<auto>,1751446438279,
529,Soy,0,,0.85,UNCHECKED,UNREVIEWED,,0,41956846,Rosoy,Geography,MAPS_TO,,<auto>,1751446438340,
546,allergy to meropenem,0,,0.64,UNCHECKED,UNREVIEWED,,0,1709170,meropenem,Drug,MAPS_TO,,<auto>,1751446472486,
158,"Combined % of monocytes, eosinophils and basophils",35,,0.46,UNCHECKED,UNREVIEWED,,0,3013950,Basophils+Eosinophils+Monocytes [#/volume] in Blood by Automated count,Measurement,MAPS_TO,,<auto>,1751446499830,
63,Procedure not performed,0,,0.89,UNCHECKED,UNREVIEWED,,0,40481991,Reason procedure not performed,Observation,MAPS_TO,,<auto>,1751446500420,
1554,Nifedepine SR,0,,0.60,UNCHECKED,UNREVIEWED,,0,1318853,nifedipine,Drug,MAPS_TO,,<auto>,1751446456011,
69,Blood urea nitrogen,77,,0.83,UNCHECKED,UNREVIEWED,,0,4017361,Blood urea nitrogen measurement,Measurement,MAPS_TO,,<auto>,1751446511306,
489,Severity of adverse reaction,0,,0.76,UNCHECKED,UNREVIEWED,,0,4105886,Adverse reaction,Observation,MAPS_TO,,<auto>,1751446460179,
1029,Urinary symptoms,0,,1.00,UNCHECKED,UNREVIEWED,,0,74174,Urinary symptoms,Observation,MAPS_TO,,<auto>,1751446438777,
1591,Phenylephrine & pramoxine,0,,0.64,UNCHECKED,UNREVIEWED,,0,40073287,phenylephrine / pramoxine Rectal Cream,Drug,MAPS_TO,,<auto>,1751446481659,
551,History of Allergy to Milk Products,0,,0.61,UNCHECKED,UNREVIEWED,,0,3020874,Milk IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1751446459780,
1666,Bupivacaine,0,,1.00,UNCHECKED,UNREVIEWED,,0,732893,bupivacaine,Drug,MAPS_TO,,<auto>,1751446460418,
523,Heparins,0,,0.89,UNCHECKED,UNREVIEWED,,0,36309654,Heparin,Meas Value,MAPS_TO,,<auto>,1751446481978,
571,allergy to dairy product,0,,0.64,UNCHECKED,UNREVIEWED,,0,4024331,Dairy product processer,Observation,MAPS_TO,,<auto>,1751446501421,
1721,Birth Asphyxia (P21.9),0,,0.65,UNCHECKED,UNREVIEWED,,0,4184996,Birth asphyxia,Condition,MAPS_TO,,<auto>,1751446460220,
75,Serum creatinine (umol/L),77,,0.49,UNCHECKED,UNREVIEWED,,0,4013964,"Creatinine measurement, serum",Measurement,MAPS_TO,,<auto>,1751446512235,
431,Vaginally,0,,0.80,UNCHECKED,UNREVIEWED,,0,45876972,Vaginal,Meas Value,MAPS_TO,,<auto>,1751446460851,
116,Lymphocytes (%) - microscopic exam,35,,0.42,UNCHECKED,UNREVIEWED,,0,36309122,Lymphocytes,Meas Value,MAPS_TO,,<auto>,1751446500744,
1380,"Paradichlorobenzene, Benzocaine, Chlorbutol & Turpentine Oil",0,,0.52,UNCHECKED,UNREVIEWED,,0,3027400,Dichlorobenzene [Mass/volume] in Blood,Measurement,MAPS_TO,,<auto>,1751446465388,
1464,Minocycline,0,,1.00,UNCHECKED,UNREVIEWED,,0,1708880,minocycline,Drug,MAPS_TO,,<auto>,1751446460650,
32,Mycobacterium tuberculosis rifampin resistance detection status,15,,0.79,UNCHECKED,UNREVIEWED,,0,3030365,Mycobacterium tuberculosis rifAMPin resistance gene [Identifier] in Sputum by NAA with probe detection,Measurement,MAPS_TO,,<auto>,1751446513191,
986,Referral for antiretroviral therapy,0,,0.65,UNCHECKED,UNREVIEWED,,0,763691,Referral for physical therapy,Observation,MAPS_TO,,<auto>,1751446457316,
217,Serum sodium,66,,1.00,UNCHECKED,UNREVIEWED,,0,4021154,"Sodium measurement, serum",Measurement,MAPS_TO,,<auto>,1751446512550,
80,Platelets,35,,1.00,UNCHECKED,UNREVIEWED,,0,36310193,Platelets,Meas Value,MAPS_TO,,<auto>,1751446501040,
